date,mean_ndvi
2020-04-30,0.3426933843808549
2020-05-08,0.3254462493839522
2020-05-16,0.3274088656597095
2020-05-24,0.30933118847608887
2020-06-01,0.29313464048991217
2020-06-09,0.27936469321642665
2020-06-17,0.2763161715051501
2020-06-25,0.2529340923283389
2020-07-03,0.24622183440330486
2020-07-11,0.24554551221508314
2020-07-19,0.24872342649406684
2020-07-27,0.2521118807963974
2020-08-04,0.24564742782890336
2020-08-12,0.24232375586672358
2020-08-20,0.2357800348717233
2020-08-28,0.24443133258213864
2020-09-05,0.24909697167223444
2020-09-13,0.2506009252685607
2020-09-21,0.2513653006317758
2020-09-29,0.25024414122740835
2020-10-07,0.25652770992484875
2020-10-15,0.26228169310280613
2020-10-23,0.27279582587167944
2020-10-31,0.2694547224356437
2020-11-08,0.28257570561621614
2020-11-16,0.28208274196865474
2020-11-24,0.29195253341869903
2020-12-02,0.302950529906437
2020-12-10,0.3260698060237785
2020-12-18,0.33347377260706146
2020-12-26,0.33353932417724197
2021-01-01,0.3635637464322511
2021-01-09,0.3157323484992606
2021-01-17,0.37314679208305024
2021-01-25,0.39471532256030484
2021-02-02,0.4176964171460168
2021-02-10,0.4247974904032851
2021-02-18,0.4328578610509328
2021-02-26,0.45284277280240887
2021-03-06,0.4561994960491182
2021-03-14,0.4364697207816019
2021-03-22,0.4343904824798733
2021-03-30,0.39993158144830177
2021-04-07,0.3846486743585168
2021-04-15,0.37308823504309985
2021-04-23,0.3551882495451424
2021-05-01,0.3412700849029515
2021-05-09,0.31542257178042626
2021-05-17,0.16574422546275408
2021-05-25,0.15970607254215302
2021-06-02,0.15554093907010919
2021-06-10,0.1521157419656659
2021-06-18,0.1486293570005274
2021-06-26,0.14346824783373305
2021-07-04,0.13980445193010016
2021-07-12,0.13626374268360636
2021-07-20,0.13977460351961168
2021-07-28,0.13906487084089128
2021-08-05,0.1387160326803515
2021-08-13,0.1329061304195287
2021-08-21,0.13721671238318012
2021-08-29,0.1392325735731461
2021-09-06,0.14652774748132374
2021-09-14,0.14507049390535928
2021-09-22,0.1449457966025015
2021-09-30,0.14091557170742583
2021-10-08,0.14463493530111526
2021-10-16,0.14380768882743647
2021-10-24,0.15219520488538035
2021-11-01,0.14766400364158025
2021-11-09,0.14929036462069167
2021-11-17,0.15469247573592304
2021-11-25,0.15963497357066395
2021-12-03,0.1531114248413906
2021-12-11,0.16095664533984247
2021-12-19,0.16531699831380817
2021-12-27,0.1739391570825416
2022-01-01,0.17434126955575582
2022-01-09,0.1712401332515316
2022-01-17,0.17029615431293757
2022-01-25,0.16338472277235372
2022-02-02,0.16546053056666898
2022-02-10,0.1638629586557462
2022-02-18,0.16680093457015843
2022-02-26,0.1671596844103107
2022-03-06,0.17358181533297506
2022-03-14,0.18513149216381192
2022-03-22,0.20188680899379757
2022-03-30,0.16792023614467483
2022-04-07,0.20739056958938645
2022-04-15,0.19517235081362364
2022-04-23,0.18187359759279975
2022-05-01,0.17510490459697697
2022-05-09,0.15622614658754624
2022-05-17,0.15112647827957942
2022-05-25,0.14316336005119246
2022-06-02,0.14074112487009022
2022-06-10,0.1357727985762957
2022-06-18,0.13792678606699466
2022-06-26,0.13225733700658998
2022-07-04,0.13041937947720483
2022-07-12,0.13060091496951026
2022-07-20,0.1305040636178866
2022-07-28,0.1255583243412618
2022-08-05,0.1289902658928927
2022-08-13,0.12297165950273171
2022-08-21,0.12553487840209887
2022-08-29,0.12846970533490884
2022-09-06,0.13425833122763506
2022-09-14,0.13514985848884853
2022-09-22,0.13222362913004188
2022-09-30,0.1204068228531711
2022-10-08,0.1391517677110401
2022-10-16,0.1367637264864471
2022-10-24,0.14356749026271362
2022-11-01,0.14037472037497392
2022-11-09,0.14687133276471417
2022-11-17,0.14849393823701737
2022-11-25,0.14759320751843866
2022-12-03,0.17289860980989993
2022-12-11,0.17383729272195558
2022-12-19,0.1765145086628024
2022-12-27,0.1802741720100501
2023-01-01,0.18311136575037004
2023-01-09,0.18965791431364626
2023-01-17,0.19765049607202742
2023-01-25,0.18997960217505008
2023-02-02,0.18375328349003156
2023-02-10,0.173664211766705
2023-02-18,0.1932377088616254
2023-02-26,0.2074127859579898
2023-03-06,0.21707660602743709
2023-03-14,0.2060521279882423
2023-03-22,0.20073908078317135
2023-03-30,0.18065824525129315
2023-04-07,0.16804413859985717
2023-04-15,0.16287132659039583
2023-04-23,0.1536020747643341
2023-05-01,0.14696725624173204
2023-05-09,0.14930560291708275
2023-05-17,0.14498602642057773
2023-05-25,0.14079382999498005
2023-06-02,0.14066690694156506
2023-06-10,0.1387308489040029
2023-06-18,0.13596891187822324
2023-06-26,0.1319769685588855
2023-07-04,0.129667749619365
2023-07-12,0.12732057134220068
2023-07-20,0.12829326266408647
2023-07-28,0.12465860028684908
2023-08-05,0.11861493117269552
2023-08-13,0.12737896387108025
2023-08-21,0.1297969915023291
2023-08-29,0.12885027391017959
2023-09-06,0.1317882755287703
2023-09-14,0.12980532057859723
2023-09-22,0.13044711244993212
2023-09-30,0.12702294449581478
2023-10-08,0.13039939589473232
2023-10-16,0.137257636432249
2023-10-24,0.147719830488463
2023-11-01,0.1409821750572398
2023-11-09,0.14647814106228157
2023-11-17,0.1423548409947797
2023-11-25,0.1473562939921811
2023-12-03,0.14465470181006065
2023-12-11,0.14904390514380036
2023-12-19,0.14349197598090654
2023-12-27,0.13967638613347932
2024-01-01,0.14698422496918762
2024-01-09,0.15323310632701045
2024-01-17,0.15595229721826825
2024-01-25,0.15173417527234923
2024-02-02,0.1643517261925122
2024-02-10,0.16193311941527094
2024-02-18,0.16218351537538178
2024-02-26,0.1729869128190643
2024-03-05,0.17059266341915516
2024-03-13,0.17670132678035066
2024-03-21,0.18410477915377585
2024-03-29,0.19177448059986718
2024-04-06,0.18336105184533022
2024-04-14,0.17480246137585054
2024-04-22,0.17382052146626673
2024-04-30,0.1615345791474267
2024-05-08,0.15756197526995738
2024-05-16,0.1453327191080659
2024-05-24,0.13797101235657544
2024-06-01,0.13813494845804428
2024-06-09,0.13067386548187507
2024-06-17,0.1353388818398272
2024-06-25,0.13266680840922485
2024-07-03,0.1272836835654055
2024-07-11,0.12075486977560607
2024-07-19,0.12149913491984683
2024-07-27,0.12099724016571146
2024-08-04,0.12332943729630376
2024-08-12,0.11732945234724872
2024-08-20,0.12446805778367202
2024-08-28,0.12780172397623396
2024-09-05,0.12998012855946542
2024-09-13,0.12827545877025742
2024-09-21,0.1322366897719047
2024-09-29,0.1313166157101891
2024-10-07,0.13926669267192435
2024-10-15,0.13816368568739334
2024-10-23,0.14434068715615164
2024-10-31,0.13981432579775643
2024-11-08,0.14734358404272338
2024-11-16,0.15392244729751495
2024-11-24,0.15010410769670413
2024-12-02,0.1501673363867775
2024-12-10,0.15644817178601894
2024-12-18,0.14602016661149733
2024-12-26,0.15708647184941044
2025-01-01,0.15115996751408842
2025-01-09,0.1525949949407622
2025-01-17,0.14911432609871
2025-01-25,0.153807926796301
2025-02-02,0.1505841869179916
2025-02-10,0.1549621736463121
2025-02-18,0.17038653151209737
2025-02-26,0.16146248860729895
2025-03-06,0.1890640030368337
2025-03-14,0.19211544584739754
2025-03-22,0.19755639293689822
2025-04-15,0.21924988341901733
2025-04-23,0.20239143635162002
2025-05-01,0.20000216156516246
2025-05-09,0.1838496902894089
2025-05-25,0.1537940081641659
2025-06-02,0.15019322012767358
